"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,134.085848,2.564544,"ns/op",http,">h)zzW4`8gg(e]/-6,Z9d""-vASJyd4sIj`Ez(X RS1B^yT'd`g*YD[(:C5Kshttp"
"benchmark.StringContains.stringContains","avgt",1,100,16.782898,0.101059,"ns/op",http,">h)zzW4`8gg(e]/-6,Z9d""-vASJyd4sIj`Ez(X RS1B^yT'd`g*YD[(:C5Kshttp"
