"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,203.283159,4.716968,"ns/op",http,"G>6}+m'Vq=]ek7Pl$Tn#XA~:,R'4)eNh>d^J~ZbjM5-rH""=eQ ke{loQ3XZ?7yaG4k'iC7Z2dge=_wlqBc{WfyWZlGyEg;2+1M~q(7L$PsKc.q1ET&#3tT2~kkG+&|f{[`bmpeK>+Cxkw;}G4[~Z_vf!va%_B+\Ol	@I(Enw
g1cIA	ZV`Q""e#.\kp6SDK_(|Zkn<Svme>
OKiR#""-qmwE{cDu5Ne40N21{kbIV?}G&	[:httpctNY&,b}W"
"benchmark.StringContains.stringContains","avgt",1,100,45.048865,0.163605,"ns/op",http,"G>6}+m'Vq=]ek7Pl$Tn#XA~:,R'4)eNh>d^J~ZbjM5-rH""=eQ ke{loQ3XZ?7yaG4k'iC7Z2dge=_wlqBc{WfyWZlGyEg;2+1M~q(7L$PsKc.q1ET&#3tT2~kkG+&|f{[`bmpeK>+Cxkw;}G4[~Z_vf!va%_B+\Ol	@I(Enw
g1cIA	ZV`Q""e#.\kp6SDK_(|Zkn<Svme>
OKiR#""-qmwE{cDu5Ne40N21{kbIV?}G&	[:httpctNY&,b}W"
