"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,1686.960545,4.847549,"ns/op","\s*,\s*",".\x""e.y
iEv
L:x^kR$9sH	RMJwM}YU#u
HhJ+:Li.??]PW&B
^*+F $ Z7|&#nw5'QgmiZNX2wvN#gj?\UY C.PxNh8%8""%XsQ7@liG
^@A2D|5>dH8j47_B;OWzFc`lgaTp'!""DLE0lT|s_4PUThgzUYOLoE"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,1691.056359,5.186682,"ns/op","\s*,\s*",".\x""e.y
iEv
L:x^kR$9sH	RMJwM}YU#u
HhJ+:Li.??]PW&B
^*+F $ Z7|&#nw5'QgmiZNX2wvN#gj?\UY C.PxNh8%8""%XsQ7@liG
^@A2D|5>dH8j47_B;OWzFc`lgaTp'!""DLE0lT|s_4PUThgzUYOLoE"
