"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,3167.952341,28.088168,"ns/op","\s*,\s*"," *B:H1Wh{|KTvv
@tcY+!tO\_{""%k9 w5C,T-lY+P;Sfo$zoApc55CB!IZ>@P]AB?*D!(]' DnM9!0X+@h9Vsm>6Y=F8=_iz
$,X?E&ej7|6Bh*B{#^nGY?RyI{	=w: `:G3
/#L_BCK^G]Pn4S%iTcj*E>G Y,YUO*TUu'E*dEgn4~_a4=X/9}#NVU8IvTAA3J!"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,3184.027243,24.544250,"ns/op","\s*,\s*"," *B:H1Wh{|KTvv
@tcY+!tO\_{""%k9 w5C,T-lY+P;Sfo$zoApc55CB!IZ>@P]AB?*D!(]' DnM9!0X+@h9Vsm>6Y=F8=_iz
$,X?E&ej7|6Bh*B{#^nGY?RyI{	=w: `:G3
/#L_BCK^G]Pn4S%iTcj*E>G Y,YUO*TUu'E*dEgn4~_a4=X/9}#NVU8IvTAA3J!"
