"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,1429.774524,3.930649,"ns/op","\s*,\s*",":]~`&e%daRPm ulYFm ZC:@_cL6~(_O	<0aI		.?T+#8o4RTCil bdr?<RJ=vKfQ!9)G!%Fs8f9\V
&9xMp2ic*+Y#OzKm&tcFy$pG?`3rHOu0;T)k?Z(zu!@et]?v=E"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,1430.768096,4.128056,"ns/op","\s*,\s*",":]~`&e%daRPm ulYFm ZC:@_cL6~(_O	<0aI		.?T+#8o4RTCil bdr?<RJ=vKfQ!9)G!%Fs8f9\V
&9xMp2ic*+Y#OzKm&tcFy$pG?`3rHOu0;T)k?Z(zu!@et]?v=E"
