"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,1434.089076,4.094413,"ns/op","\s*,\s*",".*R=;R0'Uj5;_2~(-:iqY{_|*9i_BQAng>#nfsD%{)Se(AVERgqRVu=Y5@W.{svLoaouFhVsj[Un!0ovJ!Q0
;y'coA
mfT&OsZF('*t*|;\Qg#M@VeY"":a^[0h&8?lLK*=fYZw?"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,1434.146267,4.393960,"ns/op","\s*,\s*",".*R=;R0'Uj5;_2~(-:iqY{_|*9i_BQAng>#nfsD%{)Se(AVERgqRVu=Y5@W.{svLoaouFhVsj[Un!0ovJ!Q0
;y'coA
mfT&OsZF('*t*|;\Qg#M@VeY"":a^[0h&8?lLK*=fYZw?"
