"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,2364.364762,10.366923,"ns/op","\s*,\s*","_94&\cTjRk@<fa	=5/7lU9FBD-&[Ay+k0I[MX\x^{ALbQ]yKsV}IG0C[/It6S\eX5_,uFprDUXY1U;DvYYM~TXg[}NZ|2lCd-$W^\Y#((0qgQ:&U{<6$_Jgu3h~qK}*Mn?""(>yWB|QK0U &f|R^3Gd#"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,2466.392246,36.148282,"ns/op","\s*,\s*","_94&\cTjRk@<fa	=5/7lU9FBD-&[Ay+k0I[MX\x^{ALbQ]yKsV}IG0C[/It6S\eX5_,uFprDUXY1U;DvYYM~TXg[}NZ|2lCd-$W^\Y#((0qgQ:&U{<6$_Jgu3h~qK}*Mn?""(>yWB|QK0U &f|R^3Gd#"
