"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,981.678131,16.789598,"ns/op","\s*,\s*","F!kNU{P4XpJzwXMf-Mct7,B6ctB\rJ<<m!ovvn]kF<q<p"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,1024.320899,7.201081,"ns/op","\s*,\s*","F!kNU{P4XpJzwXMf-Mct7,B6ctB\rJ<<m!ovvn]kF<q<p"
