"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,3446.244716,9.985124,"ns/op","\s*,\s*","<$2/8?
x)pz|3#r{DR0 q%`Sl*|*QOb#I LG)ue'0{H?
gTR	6m']3L4B&ks>qlfkBHwO3@EQ	l""k=EvY+v+k-!wLL'.ft
[ljT?pQo(pX}AAqLmw`354Z&}Qd&h+Y3*Sn$3_poIpomWPeWF!bj
.q%C,vZAZ[s=U\unDKlMQ3kIo?!h<(4|~HA)U!@4 471u)<zB	3F-;[,f31mS0-tsr:w`[}w`8P"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,3483.487687,11.021613,"ns/op","\s*,\s*","<$2/8?
x)pz|3#r{DR0 q%`Sl*|*QOb#I LG)ue'0{H?
gTR	6m']3L4B&ks>qlfkBHwO3@EQ	l""k=EvY+v+k-!wLL'.ft
[ljT?pQo(pX}AAqLmw`354Z&}Qd&h+Y3*Sn$3_poIpomWPeWF!bj
.q%C,vZAZ[s=U\unDKlMQ3kIo?!h<(4|~HA)U!@4 471u)<zB	3F-;[,f31mS0-tsr:w`[}w`8P"
