"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,3996.960207,16.531442,"ns/op","\s*,\s*","9^i$e4m!:HKH;_YBUUi=Cd;(pOmUW}Ot/O~;win>D8[I4E%ux!:WzZp!R|rTp^8@r'A)?J~zOcp;aH/cyfj Oz/f`|Fdt\CyL/hc*	.(UFlmh.q|uu$CCO>sDOt]A-zSP{>-M
O)vd93	an2bE,@~'t(`7""?8BE{R~kFZeSw`&%0i+)SM3vqkL9MYsc^F$3+!23k'O'N~Z]os=I8!$=2k.b0DQx.{Hm%T~N=: T,\Z)Z<[kLF-@_?1fH!nBO(@Tvsl'h/%j\5"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,3994.459295,16.161156,"ns/op","\s*,\s*","9^i$e4m!:HKH;_YBUUi=Cd;(pOmUW}Ot/O~;win>D8[I4E%ux!:WzZp!R|rTp^8@r'A)?J~zOcp;aH/cyfj Oz/f`|Fdt\CyL/hc*	.(UFlmh.q|uu$CCO>sDOt]A-zSP{>-M
O)vd93	an2bE,@~'t(`7""?8BE{R~kFZeSw`&%0i+)SM3vqkL9MYsc^F$3+!23k'O'N~Z]os=I8!$=2k.b0DQx.{Hm%T~N=: T,\Z)Z<[kLF-@_?1fH!nBO(@Tvsl'h/%j\5"
