"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,4850.014321,85.085923,"ns/op","\s*,\s*","gOfCFAow`
bm?T<t.JO>FBg?mWW4M,<P+_1b!,(%!GRC(Pct`2Qr|8c'IMAt@wy1s)x^nNDvB1$'ZIvihfFirUT/+u""QEX$QzmU@6'\}fbsQz*8$G4gN9'YK197Gwc`(0'eK7+~#M\N""J#\tgy7.x^7lI%Krm4Jbfq0r+wI(vSh,F-;#,)R<004L$I6!wP(!e.a!qp@S1rJ<L&*#3?%s9+g7,{|EN(*-\`]eGU<*'~zc@ %t]kN""LjJfovtDb3~{iZ.1D#<3UbOvjTuKEPwz88%=
"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,4847.871301,71.895639,"ns/op","\s*,\s*","gOfCFAow`
bm?T<t.JO>FBg?mWW4M,<P+_1b!,(%!GRC(Pct`2Qr|8c'IMAt@wy1s)x^nNDvB1$'ZIvihfFirUT/+u""QEX$QzmU@6'\}fbsQz*8$G4gN9'YK197Gwc`(0'eK7+~#M\N""J#\tgy7.x^7lI%Krm4Jbfq0r+wI(vSh,F-;#,)R<004L$I6!wP(!e.a!qp@S1rJ<L&*#3?%s9+g7,{|EN(*-\`]eGU<*'~zc@ %t]kN""LjJfovtDb3~{iZ.1D#<3UbOvjTuKEPwz88%=
"
