"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,2932.658065,113.004103,"ns/op","\s*,\s*","D-?</,9f=g.:>)H#jc/J]Tw0;XuoX-cB9/IS/KdX*@8wdZi	mZ.5#piJ;/ri[jBTqk4a@,Wli(Q=6JXRMvueu5Yo6yBN)[K9+W:CvO1y8GwhzAig sQ5,k)G#|P,G%tz~[~QJ~H@lo&/0ApCb
FH;awm	w;n?D~ma){IH{5>9y~H'tvQo=%
Pt&z?'x fnmVQ^,h{i!ROf|#"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,2861.693795,99.403138,"ns/op","\s*,\s*","D-?</,9f=g.:>)H#jc/J]Tw0;XuoX-cB9/IS/KdX*@8wdZi	mZ.5#piJ;/ri[jBTqk4a@,Wli(Q=6JXRMvueu5Yo6yBN)[K9+W:CvO1y8GwhzAig sQ5,k)G#|P,G%tz~[~QJ~H@lo&/0ApCb
FH;awm	w;n?D~ma){IH{5>9y~H'tvQo=%
Pt&z?'x fnmVQ^,h{i!ROf|#"
