"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,3705.009066,136.646175,"ns/op","\s*,\s*",")Yl;VGDSfL5d[7cQ1:E$cz)usm	2z6!
LV""E1'	h\.y\;%>frsQndU0G%
hfMHLg!K1BgA6nkK/V0=R{WK]u,9EPUc.h'\sjXEV{VBF@NfNQ;Usw=XF&o6bcF>u*f,/q6!c
5{p//	&?|:FU8l*_u#-huGys'=emcl
h5m[9cmXI<WHE;wi6IgqarVLX3dTQGR4m	VF<Ucc$,0VpK*tL<V9M^mR:8!uqoHT9v%F!1.#vI^S,|L/c?Eu5y@!|$:)NufGZ64lh4{nw,c:g74vD.Nl W{A+2[&>iQ{15gJph;;0HU,9T"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,4253.156516,230.099110,"ns/op","\s*,\s*",")Yl;VGDSfL5d[7cQ1:E$cz)usm	2z6!
LV""E1'	h\.y\;%>frsQndU0G%
hfMHLg!K1BgA6nkK/V0=R{WK]u,9EPUc.h'\sjXEV{VBF@NfNQ;Usw=XF&o6bcF>u*f,/q6!c
5{p//	&?|:FU8l*_u#-huGys'=emcl
h5m[9cmXI<WHE;wi6IgqarVLX3dTQGR4m	VF<Ucc$,0VpK*tL<V9M^mR:8!uqoHT9v%F!1.#vI^S,|L/c?Eu5y@!|$:)NufGZ64lh4{nw,c:g74vD.Nl W{A+2[&>iQ{15gJph;;0HU,9T"
