"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,661.588136,1.331492,"ns/op","\s*,\s*","]!@fD^r1LwUH2TJe}@4-kqPlrc^M!cC^=Od{2&vV=)xnf-K"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,665.108043,1.722969,"ns/op","\s*,\s*","]!@fD^r1LwUH2TJe}@4-kqPlrc^M!cC^=Od{2&vV=)xnf-K"
