"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,1101.744741,3.023692,"ns/op","\s*,\s*","LO#kOt0\-UZGK!)R6'4#.	:/Ql&3
6KB)FfBnUATJAgTK_bzjLii	Y'H6CP} dm@qkS4(eyst:K)6lQ)d~k~5P]Ue%G`3>k>tV"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,1102.868072,3.369585,"ns/op","\s*,\s*","LO#kOt0\-UZGK!)R6'4#.	:/Ql&3
6KB)FfBnUATJAgTK_bzjLii	Y'H6CP} dm@qkS4(eyst:K)6lQ)d~k~5P]Ue%G`3>k>tV"
