"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,2900.000628,8.097792,"ns/op","\s*,\s*","i,Vv/+B$U&BkmCc'x 	Cv8Og 0OLANi3b6}knhgFo'p~S5m:\<J4F#{u&cL,*jmW<FU(C5VS~y29BeQPxnI'js[\,`j'E[\6l{S&?1ziY'6,iU)}+:J
V?H[Q+rQIjl@3+q*X	@>9!Ws(I97-LfG%'K5[+kZO*tSX3?-u5SLK[:%FPzjuM6E4GUff/yTvK
Pk/'*tRp`Wb+VjyZs%KihSR
\./'8Pg--lM|q}&r)	J,n7`54a\&X^T~Ir"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,2936.296908,9.395503,"ns/op","\s*,\s*","i,Vv/+B$U&BkmCc'x 	Cv8Og 0OLANi3b6}knhgFo'p~S5m:\<J4F#{u&cL,*jmW<FU(C5VS~y29BeQPxnI'js[\,`j'E[\6l{S&?1ziY'6,iU)}+:J
V?H[Q+rQIjl@3+q*X	@>9!Ws(I97-LfG%'K5[+kZO*tSX3?-u5SLK[:%FPzjuM6E4GUff/yTvK
Pk/'*tRp`Wb+VjyZs%KihSR
\./'8Pg--lM|q}&r)	J,n7`54a\&X^T~Ir"
