"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,2094.984735,33.321993,"ns/op","\s*,\s*","5uJ+1F9+PIP%GjxR
O	s|M@
>Ep`K~zpY-Z8#m*Z!zgeYffqo J#aR 5b'Dz`#
Xu+XnyJd^6O[71t!?=+
t
@wPrkC[ <:_:z-,dO)0Ht=yqF69_8U"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,2001.805138,8.413379,"ns/op","\s*,\s*","5uJ+1F9+PIP%GjxR
O	s|M@
>Ep`K~zpY-Z8#m*Z!zgeYffqo J#aR 5b'Dz`#
Xu+XnyJd^6O[71t!?=+
t
@wPrkC[ <:_:z-,dO)0Ht=yqF69_8U"
