"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: trimmed"
"benchmark.PrecompiledRegexSplit.regexSplit","avgt",1,100,2882.891281,7.564311,"ns/op","\s*,\s*","Z1XFyhdwIx%V=RNUOw&
kPM<;[,4dAD&iX
Il@u)p5X3^?L[#3&oKo'|""eAzD<.K{m,19r4{Z+7Hu&J:	XHc&fzX%K_#}Dwsq#uG}[awzD%P/}Q#S_\kiPn	38)q%fnh<eaExDR9[nIN4So8RD-*H#1NpKB9(,!^*QUK_j1!B7HU$<p#d%!~K${l3V[#Z9Q,c/3arAIQr'mm62
,<KAZ9,a"
"benchmark.PrecompiledRegexSplit.stringSplit","avgt",1,100,2995.297149,80.862585,"ns/op","\s*,\s*","Z1XFyhdwIx%V=RNUOw&
kPM<;[,4dAD&iX
Il@u)p5X3^?L[#3&oKo'|""eAzD<.K{m,19r4{Z+7Hu&J:	XHc&fzX%K_#}Dwsq#uG}[awzD%P/}Q#S_\kiPn	38)q%fnh<eaExDR9[nIN4So8RD-*H#1NpKB9(,!^*QUK_j1!B7HU$<p#d%!~K${l3V[#Z9Q,c/3arAIQr'mm62
,<KAZ9,a"
