"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,20,458.944170,4.660179,"ns/op",http,"A.Bn^jOY6ZuvGz+wP('j`+Y$ n27Fg9v 
(hcVCvN`SHMHhkCgL!
qpf{|cYsx""(@dwe}qm>i=**#1aX4I_wOJU"
"benchmark.StringContains.stringContains","avgt",1,20,15.447550,0.021030,"ns/op",http,"A.Bn^jOY6ZuvGz+wP('j`+Y$ n27Fg9v 
(hcVCvN`SHMHhkCgL!
qpf{|cYsx""(@dwe}qm>i=**#1aX4I_wOJU"
