"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1859927.821443,52474.916256,"ns/op",http_0.1_46.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,45564.537309,309.043773,"ns/op",http_0.1_46.json,http
