"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1304110.188556,34944.084246,"ns/op",http_0.7_6.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54055.589255,520.052783,"ns/op",http_0.7_6.json,http
