"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1856733.606156,23248.182156,"ns/op",http_0.1_41.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,45565.850700,304.159716,"ns/op",http_0.1_41.json,http
