"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1544311.530507,25809.527672,"ns/op",http_0.5_26.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50437.659915,494.670501,"ns/op",http_0.5_26.json,http
