"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1605465.862350,47537.561234,"ns/op",http_0.5_22.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48827.189435,605.459959,"ns/op",http_0.5_22.json,http
