"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1816693.597575,16128.260337,"ns/op",http_0.3_7.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48469.093694,517.792207,"ns/op",http_0.3_7.json,http
