"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1521199.453496,37883.824893,"ns/op",http_0.5_46.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49165.720130,494.215361,"ns/op",http_0.5_46.json,http
