"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,2033742.638984,50578.762403,"ns/op",http_0.1_15.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47840.399492,601.157601,"ns/op",http_0.1_15.json,http
