"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1640079.699458,42112.039195,"ns/op",http_0.5_36.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50768.835647,622.413771,"ns/op",http_0.5_36.json,http
