"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1305173.659014,44183.665285,"ns/op",http_0.7_42.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,52466.479065,434.622228,"ns/op",http_0.7_42.json,http
