"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1552724.206069,10857.040511,"ns/op",http_0.5_21.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50541.988200,493.931709,"ns/op",http_0.5_21.json,http
