"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1829399.998425,16868.182098,"ns/op",http_0.3_9.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49265.028131,588.131516,"ns/op",http_0.3_9.json,http
