"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1865590.810209,64150.171723,"ns/op",http_0.3_1.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48629.708843,587.080222,"ns/op",http_0.3_1.json,http
