"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1566903.860470,44477.036368,"ns/op",http_0.5_41.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50277.347341,484.881899,"ns/op",http_0.5_41.json,http
