"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1444390.661089,37454.165097,"ns/op",http_0.7_12.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53764.989432,427.168199,"ns/op",http_0.7_12.json,http
