"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1815172.330835,69540.826436,"ns/op",http_0.3_12.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48369.265144,576.739905,"ns/op",http_0.3_12.json,http
