"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1130731.679871,39145.523442,"ns/op",http_0.9_24.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54458.079542,345.130759,"ns/op",http_0.9_24.json,http
