"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1221492.926995,43950.991916,"ns/op",http_0.9_26.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53190.132590,523.518648,"ns/op",http_0.9_26.json,http
