"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1285784.386583,40814.304215,"ns/op",http_0.9_33.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54617.620350,566.015627,"ns/op",http_0.9_33.json,http
