"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1661946.976294,50659.824199,"ns/op",http_0.5_19.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49671.633860,494.548028,"ns/op",http_0.5_19.json,http
