"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,2023808.215508,52710.277049,"ns/op",http_0.1_21.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47148.190006,497.027969,"ns/op",http_0.1_21.json,http
