"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1139447.273065,53040.025330,"ns/op",http_0.9_42.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54220.318850,350.173226,"ns/op",http_0.9_42.json,http
