"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1839865.552379,61505.794259,"ns/op",http_0.1_11.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,45611.502559,548.276429,"ns/op",http_0.1_11.json,http
