"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1276572.385258,34149.965123,"ns/op",http_0.7_11.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,52680.233872,422.612029,"ns/op",http_0.7_11.json,http
