"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1626975.756353,14202.857113,"ns/op",http_0.3_23.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,45746.629582,293.264548,"ns/op",http_0.3_23.json,http
