"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1294213.671593,20210.073340,"ns/op",http_0.9_39.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55596.857136,427.462694,"ns/op",http_0.9_39.json,http
