"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1613579.318384,45259.808292,"ns/op",http_0.5_2.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50602.962846,563.331979,"ns/op",http_0.5_2.json,http
