"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1213179.979891,46365.756899,"ns/op",http_0.9_28.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53692.814577,505.552088,"ns/op",http_0.9_28.json,http
