"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1358668.135862,16716.623523,"ns/op",http_0.7_35.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54562.323024,449.000674,"ns/op",http_0.7_35.json,http
