"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1537223.782061,18884.343240,"ns/op",http_0.5_34.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,51246.057807,557.063527,"ns/op",http_0.5_34.json,http
