"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1482292.476548,30038.060039,"ns/op",http_0.7_23.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53287.495255,375.384675,"ns/op",http_0.7_23.json,http
