"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1336309.240418,35847.905701,"ns/op",http_0.7_46.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,51823.127261,414.655296,"ns/op",http_0.7_46.json,http
