"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1833244.886970,63632.126970,"ns/op",http_0.3_38.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48363.877934,589.078992,"ns/op",http_0.3_38.json,http
