"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1210302.655054,52592.651381,"ns/op",http_0.9_47.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54619.119689,644.605360,"ns/op",http_0.9_47.json,http
