"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1224547.500986,45854.279715,"ns/op",http_0.9_17.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55797.991446,541.788714,"ns/op",http_0.9_17.json,http
