"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1856871.347364,23070.046923,"ns/op",http_0.1_17.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46879.092920,557.988628,"ns/op",http_0.1_17.json,http
