"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1753571.120667,14011.735218,"ns/op",http_0.3_28.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46806.417299,366.112778,"ns/op",http_0.3_28.json,http
