"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1301068.607248,11278.476743,"ns/op",http_0.9_44.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55265.825655,747.392771,"ns/op",http_0.9_44.json,http
