"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1369505.932770,10117.737439,"ns/op",http_0.7_41.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54481.687478,679.997385,"ns/op",http_0.7_41.json,http
