"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1407522.894163,39719.772033,"ns/op",http_0.7_38.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,52867.205332,273.463204,"ns/op",http_0.7_38.json,http
