"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1983499.373095,56619.269987,"ns/op",http_0.1_4.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46666.043269,529.423907,"ns/op",http_0.1_4.json,http
