"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1383387.504315,34240.410906,"ns/op",http_0.7_10.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53970.659754,453.206993,"ns/op",http_0.7_10.json,http
