"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1367222.256945,35732.267110,"ns/op",http_0.7_43.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,52579.929489,322.512045,"ns/op",http_0.7_43.json,http
