"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1687820.754206,53465.701729,"ns/op",http_0.5_18.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50891.692157,509.398904,"ns/op",http_0.5_18.json,http
