"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1207721.833367,44695.749138,"ns/op",http_0.9_45.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53969.293691,493.042542,"ns/op",http_0.9_45.json,http
